Recency,Frequency,Monetary,AvgBasketValue,AvgItemsPerBasket,UniqueProducts,CancellationRate,CustomerLifespanDays
126,1.791759469228055,5.320323446810651,3.7302612918927056,2.2823823856765264,2.0794415416798357,0.0,178
13,2.302585092994046,6.206858144962131,4.025629429939823,2.5301632413761213,2.70805020110221,0.0,255
69,1.3862943611198906,4.832385436672355,3.749582504227341,2.614959778036198,2.0794415416798357,0.0,239
40,2.6390573296152584,6.472547201674735,3.925971426174852,2.78690877601453,2.8903717578961645,0.0714285714285714,282
2,3.871201010907891,11.755947875968973,7.906160966013146,6.563285187164753,3.713572066704308,0.0208333333333333,330
5,3.8501476017100584,11.885630920911375,8.057299467032344,6.676124727797451,3.713572066704308,0.0,329
12,1.791759469228055,6.174369267162517,4.573225339405439,3.288401887516811,2.833213344056216,0.0,294
22,2.0794415416798357,5.601232819640407,3.6772405555752967,2.4849066497880004,2.5649493574615367,0.0,294
133,1.6094379124341003,5.0747987449037435,3.7070876737626053,2.691243082785829,2.5649493574615367,0.0,171
8,2.4849066497880004,5.626901430320244,3.264370521654897,2.1664529186694654,2.70805020110221,0.0833333333333333,316
16,2.302585092994046,6.7657423049351655,4.577696208987336,3.085979151401769,2.9444389791664403,0.0,279
4,3.4965075614664802,9.33896487046258,5.8759511019502675,4.5692191217024325,3.713572066704308,0.0,331
82,1.6094379124341003,5.9356346621473115,4.557239652230542,3.0325462466767075,2.6390573296152584,0.0,192
151,1.0986122886681098,5.399428867916448,4.710790667851775,3.4339872044851463,2.0794415416798357,0.0,55
14,2.5649493574615367,6.719423698119971,4.247709218928394,2.8949907037524594,3.044522437723423,0.0,315
36,3.091042453358316,9.069807382420532,6.027584073765558,4.508239646490725,3.6375861597263857,0.0454545454545454,243
22,1.791759469228055,5.7400179672382965,4.143356923926055,3.100092288878234,2.70805020110221,0.0,250
50,3.367295829986474,9.116600957873233,5.787357398242105,4.546708402121928,3.6888794541139363,0.0666666666666666,252
141,1.3862943611198906,5.5027265198059965,4.4122324767309475,2.995732273553991,1.9459101490553132,0.0,149
164,0.6931471805599453,4.505681287487349,4.505681287487349,3.091042453358316,1.3862943611198906,0.0,0
231,0.6931471805599453,3.3339886319687055,3.3339886319687055,1.791759469228055,0.6931471805599453,0.0,0
76,1.791759469228055,5.9941359756631405,4.394621979243585,2.9338568698359038,2.4849066497880004,0.1666666666666666,270
67,2.4849066497880004,6.066618400708406,3.6916483444692463,2.34703685556488,2.772588722239781,0.0833333333333333,197
59,1.0986122886681098,4.761746493030188,4.077113625293738,2.6390573296152584,1.6094379124341003,0.0,20
16,2.9444389791664403,8.897794405599553,6.0097436833260645,4.560869927091511,3.6109179126442243,0.0,279
4,3.9318256327243257,11.942640746343505,8.03093653031986,6.692604698596852,3.713572066704308,0.0196078431372549,334
6,3.4657359027997265,9.24421508995851,5.813123766179119,4.490446980402414,3.713572066704308,0.0,285
21,3.784189633918261,11.764428264397065,8.003554700517542,6.649496528834014,3.713572066704308,0.0227272727272727,320
18,1.9459101490553132,5.94832215421114,4.169529335369865,2.5520459526256287,2.1972245773362196,0.0,198
82,2.0794415416798357,5.954152012224002,4.023692151195534,2.4107986776342782,2.4849066497880004,0.0,276
15,3.258096538021482,9.052114566759668,5.836046230835699,4.572646994282532,3.6888794541139363,0.0,294
54,2.302585092994046,5.9063967347179185,3.730714268891884,2.4941233048929243,2.772588722239781,0.0,230
11,3.4657359027997265,9.258184374390003,5.827052935776813,4.5856255899151215,3.713572066704308,0.0,310
145,1.3862943611198906,5.3893000142599075,4.299776631604143,2.8526314299133175,2.3978952727983707,0.0,221
149,1.0986122886681098,4.009331187895144,3.334166869202935,2.5649493574615367,1.6094379124341003,0.0,180
261,0.6931471805599453,2.33214389523559,2.33214389523559,1.9459101490553132,0.6931471805599453,0.0,0
30,1.791759469228055,5.339747176311176,3.749315822917767,2.681021528714291,2.302585092994046,0.0,303
173,0.6931471805599453,4.308783672906164,4.308783672906164,3.258096538021482,1.6094379124341003,0.0,0
198,0.6931471805599453,4.090001812787964,4.090001812787964,2.995732273553991,1.3862943611198906,0.0,0
6,3.5553480614894135,11.532573178307077,8.006536180885217,6.6875485873412375,3.713572066704308,0.0,284
13,3.332204510175204,9.150780370750084,5.857699264699514,4.484884020113589,3.6888794541139363,0.0357142857142857,324
11,2.4849066497880004,6.634764755273346,4.249922794040544,2.953962860677696,3.091042453358316,0.0,210
187,0.6931471805599453,1.7083778602890038,1.7083778602890038,1.6094379124341003,0.6931471805599453,0.0,0
121,1.0986122886681098,3.3703944725071104,2.7110457100820087,2.0794415416798357,1.0986122886681098,0.0,32
25,2.5649493574615367,6.46260815133526,3.994723715941802,2.7880929087757464,3.1780538303479458,0.0,165
10,2.6390573296152584,6.518099541605734,3.9707127248534873,2.828678188890825,3.2188758248682006,0.0714285714285714,318
18,2.70805020110221,6.569299075599747,3.948313605814898,2.717528945056754,3.258096538021482,0.0666666666666666,318
44,2.6390573296152584,6.861459999996834,4.309000916908239,2.886089096104164,3.295836866004329,0.0,266
25,2.4849066497880004,5.911203065505174,3.540036632348574,2.3727893516672944,2.8903717578961645,0.0,168
6,2.3978952727983707,6.188797861522374,3.904514889937824,2.5877640352277083,2.8903717578961645,0.0,259
66,0.6931471805599453,4.008968211484625,4.008968211484625,3.2188758248682006,1.3862943611198906,0.0,0
108,1.3862943611198906,5.90424405734671,4.811072626519727,2.8526314299133175,2.302585092994046,0.0,184
219,0.6931471805599453,4.257454983420831,4.257454983420831,2.9444389791664403,1.6094379124341003,0.0,0
9,3.332204510175204,9.115452602943865,5.822470450524889,4.637242905876085,3.6888794541139363,0.0357142857142857,320
9,4.020698022053798,12.002814067386335,8.009751419294368,6.704173604697572,3.713572066704308,0.0,342
31,1.9459101490553132,5.74239402795031,3.966542755870597,2.662587827025453,2.5649493574615367,0.0,301
14,3.6635616461296463,11.655620319541825,8.01835490525138,6.708854945328898,3.713572066704308,0.0,342
23,1.0986122886681098,5.527999494701829,4.838818369947386,2.8903717578961645,1.791759469228055,0.0,161
8,4.020698022053798,11.948537034329762,7.941553097331091,6.642510506194745,3.713572066704308,0.0178571428571428,341
240,1.3862943611198906,4.595523808936286,3.516904189374126,2.70805020110221,2.1972245773362196,0.0,129
79,0.6931471805599453,4.138839802108651,4.138839802108651,2.6390573296152584,1.0986122886681098,0.0,0
238,1.6094379124341003,5.221814220561922,3.85158274161673,2.5649493574615367,2.0794415416798357,0.0,80
198,1.791759469228055,4.372985890021733,2.812770511872613,1.791759469228055,2.0794415416798357,0.1666666666666666,173
22,3.871201010907891,11.992834683969255,8.084269380522214,6.734890994214092,3.713572066704308,0.0208333333333333,329
1,1.3862943611198906,5.344294052788061,4.255187087338931,2.9267394020670396,1.9459101490553132,0.0,263
53,0.6931471805599453,3.3105430133940246,3.3105430133940246,1.791759469228055,0.6931471805599453,0.0,0
70,1.3862943611198906,5.611520976229896,4.5201931020568855,2.9789251552376097,2.302585092994046,0.0,77
329,0.6931471805599453,4.612046489927524,4.612046489927524,3.5553480614894135,1.6094379124341003,0.5,0
5,3.4339872044851463,9.199605963814726,5.8013355917404885,4.508659285607248,3.713572066704308,0.032258064516129,305
19,3.828641396489095,11.921577024279543,8.084269380522214,6.734890994214092,3.713572066704308,0.0217391304347826,313
29,2.5649493574615367,6.640045754029804,4.169413382137539,2.8381033293504077,3.091042453358316,0.0,268
16,3.091042453358316,8.672732620770034,5.63162814844843,4.3712545376919705,3.6375861597263857,0.0,276
26,2.1972245773362196,6.3094818193558355,4.242692725679364,2.970414465569701,2.833213344056216,0.0,300
36,2.302585092994046,6.262578879369813,4.0804897670069185,2.70805020110221,2.8903717578961645,0.0,242
2,3.1780538303479458,8.949179483161686,5.816537755432612,4.524620103244779,3.6635616461296463,0.0,244
14,2.1972245773362196,5.751715128411504,3.6942711428022235,2.740840023925201,2.9444389791664403,0.0,305
17,2.772588722239781,6.964985912436409,4.2700703405404905,2.9789251552376097,3.4339872044851463,0.0,327
135,0.6931471805599453,5.434202237568402,5.434202237568402,3.4965075614664802,1.791759469228055,0.0,0
4,3.8066624897703196,11.654311479130918,7.870495081825911,6.634035879203773,3.713572066704308,0.0222222222222222,307
18,1.6094379124341003,4.4898715616246285,3.1366891538802535,2.302585092994046,1.791759469228055,0.0,310
5,3.367295829986474,9.244312721145663,5.914714626541481,4.6288169557081655,3.6635616461296463,0.0,325
187,2.0794415416798357,5.7902353623864,3.8625025746789707,2.906120114864304,2.772588722239781,0.0,165
10,2.8903717578961645,8.886055170839102,6.055052248712834,4.716395821098316,3.713572066704308,0.0555555555555555,317
36,2.8903717578961645,8.675317679484342,5.844832589538323,4.475999021636547,3.6109179126442243,0.0,236
80,1.3862943611198906,5.095466518501589,4.009028716703218,2.4277482359480516,1.791759469228055,0.0,172
140,1.3862943611198906,5.2762762356711566,4.1878349053094395,2.662587827025453,1.791759469228055,0.0,86
52,1.791759469228055,5.561373699173413,3.967192776561617,2.797281334830153,2.4849066497880004,0.0,280
37,2.3978952727983707,6.012883514481282,3.7320826114145844,2.388762789235098,2.833213344056216,0.0,299
11,3.8066624897703196,11.819543907272584,8.035670673773904,6.734890994214092,3.713572066704308,0.0,321
137,1.3862943611198906,4.458061320949879,3.3823542938606757,2.302585092994046,1.3862943611198906,0.0,132
5,3.2188758248682006,9.089608994227625,5.914146942410622,4.675162557808126,3.713572066704308,0.0,299
41,1.791759469228055,5.730327029878313,4.133789609185031,2.7212954278522306,2.302585092994046,0.0,54
41,2.70805020110221,6.76004382278378,4.135943397780349,2.878395566849449,3.1354942159291497,0.0,243
1,2.5649493574615367,6.38367553953773,3.917176370668941,2.5902671654458267,3.044522437723423,0.0,293
75,2.3978952727983707,6.270023883655404,3.9843250621835407,2.7343675094195836,2.9444389791664403,0.0,194
214,1.0986122886681098,3.4916472845842277,2.8284963541780774,2.1400661634962708,1.0986122886681098,0.0,16
1,0.6931471805599453,4.04952151861378,4.04952151861378,3.1780538303479458,1.6094379124341003,0.0,0
163,0.6931471805599453,2.5862591440482876,2.5862591440482876,1.3862943611198906,1.3862943611198906,0.0,0
34,2.0794415416798357,6.020149180967891,4.088709668366596,2.6984807500860595,2.6390573296152584,0.0,269
2,3.2188758248682006,9.151636529281879,5.976018789854576,4.603919404086438,3.6109179126442243,0.0,313
6,2.4849066497880004,6.4718515817334055,4.089301564627947,2.7668907011251433,3.091042453358316,0.0,213
10,2.302585092994046,5.935343829968647,3.75905310968238,2.5985659682605218,2.833213344056216,0.0,182
76,1.0986122886681098,3.5675589188773804,2.902245430460527,2.3978952727983707,1.6094379124341003,0.0,95
7,1.0986122886681098,4.019082077721554,3.34374480691407,2.3978952727983707,1.3862943611198906,0.0,135
8,3.295836866004329,9.284759295779429,6.028980775908408,4.642540074996522,3.713572066704308,0.0,335
208,0.6931471805599453,4.4343818650078095,4.4343818650078095,2.70805020110221,1.0986122886681098,0.0,0
310,1.0986122886681098,3.109953417644014,2.460443177609626,1.9459101490553132,1.0986122886681098,0.0,7
214,0.6931471805599453,4.086984207815808,4.086984207815808,3.4965075614664802,1.6094379124341003,0.0,0
7,2.4849066497880004,6.058562290640476,3.6837755421957605,2.726068706604888,3.091042453358316,0.0,283
17,2.1972245773362196,5.664487092048558,3.6090242288644716,2.3749057545736716,2.5649493574615367,0.0,295
11,2.6390573296152584,6.456047259699235,3.90977432519463,2.738355550597539,3.2188758248682006,0.0,231
27,1.0986122886681098,4.8931272206343035,4.207450008327373,2.5257286443082556,1.3862943611198906,0.0,319
32,1.3862943611198906,3.916413353729439,2.856853274602873,1.6739764335716716,1.6094379124341003,0.0,237
34,2.3978952727983707,6.156449184248659,3.8727622914748436,2.681021528714291,2.995732273553991,0.0,318
51,2.70805020110221,6.841604792659837,4.216340931531352,2.9100187552799612,3.295836866004329,0.0666666666666666,207
215,0.6931471805599453,2.1400661634962708,2.1400661634962708,2.0794415416798357,1.0986122886681098,0.0,0
8,2.5649493574615367,6.275609119979591,3.8111892654804596,2.691243082785829,3.091042453358316,0.0,317
87,1.9459101490553132,5.902004720565164,4.123822455041699,2.9618307218783095,2.833213344056216,0.0,249
2,3.6375861597263857,9.524548740646104,5.916256697961987,4.645689431981933,3.713572066704308,0.0,341
97,1.9459101490553132,5.393354781882788,3.6240742307478206,2.3978952727983707,2.3978952727983707,0.0,205
65,2.6390573296152584,6.436727125090212,3.8908150834755024,2.7131653017689805,2.9444389791664403,0.0,253
15,3.367295829986474,9.29878247498905,5.969046377260616,4.638190397016225,3.6635616461296463,0.0344827586206896,311
37,0.6931471805599453,3.5703774100329357,3.5703774100329357,2.772588722239781,1.3862943611198906,0.0,0
4,3.9318256327243257,12.002814067386335,8.084269380522214,6.734890994214092,3.713572066704308,0.0196078431372549,351
15,3.1354942159291497,9.085860462231869,5.997193559477923,4.58728390314857,3.6635616461296463,0.0,325
6,3.044522437723423,9.13319795439234,6.139515949817975,4.73926392046879,3.713572066704308,0.0,330
301,0.6931471805599453,3.068517943279639,3.068517943279639,2.4849066497880004,1.3862943611198906,0.0,0
119,1.6094379124341003,5.517493056300861,4.143174408143884,3.0081547935525483,2.302585092994046,0.0,190
72,1.0986122886681098,3.929862923556477,3.2561716096118976,2.0794415416798357,1.3862943611198906,0.0,31
79,1.3862943611198906,4.9023817086560015,3.818517862231286,2.6390573296152584,1.9459101490553132,0.0,212
192,1.0986122886681098,4.814458191011861,4.129389903964901,3.0204248861443626,1.6094379124341003,0.0,1
26,3.258096538021482,8.910471001858902,5.6948291799306165,4.465448242812954,3.6888794541139363,0.0384615384615384,304
38,3.1780538303479458,8.93809191946804,5.8054819490471745,4.5738141174567195,3.6375861597263857,0.0,276
27,2.1972245773362196,6.168815437248516,4.103923537002424,2.665490586683414,2.8903717578961645,0.0,258
191,1.3862943611198906,4.194189897191817,3.1252974779086347,2.268683541318364,1.6094379124341003,0.0,145
28,2.9444389791664403,8.653140912366704,5.76573257928781,4.521184529914999,3.6109179126442243,0.1428571428571428,244
28,1.791759469228055,5.164214382024556,3.5773890780805733,2.580216829592325,2.1972245773362196,0.1666666666666666,95
9,3.258096538021482,9.100755390257843,5.884553941792807,4.562680134367139,3.6635616461296463,0.0384615384615384,342
5,2.1972245773362196,6.360179221741411,4.292768417245846,2.665490586683414,2.5649493574615367,0.0,312
37,2.3978952727983707,6.241366867722883,3.9561547167880544,2.72785282839839,3.044522437723423,0.0,269
58,1.3862943611198906,4.57409223041723,3.495901317131453,2.4277482359480516,1.791759469228055,0.0,151
178,1.791759469228055,5.956070502908879,4.3569395692972375,3.186352633162641,2.70805020110221,0.0,149
2,3.871201010907891,11.71116293891208,7.861392546577131,6.540722930465511,3.713572066704308,0.0,363
185,0.6931471805599453,4.266054458421461,4.266054458421461,3.58351893845611,1.6094379124341003,0.0,0
18,3.4011973816621555,9.220881617313903,5.856352595713442,4.574355422944081,3.6888794541139363,0.0,313
270,0.6931471805599453,4.516011049668273,4.516011049668273,3.044522437723423,1.3862943611198906,0.5,0
5,2.3978952727983707,6.379529140535979,4.092092027168807,2.7788192719904172,3.044522437723423,0.0,296
25,3.1354942159291497,8.998063810462847,5.909614620275987,4.519810337036934,3.6375861597263857,0.0,311
9,3.912023005428146,11.918473569634083,8.026973193785077,6.697814995965202,3.713572066704308,0.0,321
86,1.791759469228055,6.022817854765978,4.423024613707954,3.1179499062782403,2.4849066497880004,0.0,256
78,2.1972245773362196,5.541616424065811,3.4892464145450925,2.505525936990736,2.70805020110221,0.0,276
6,3.4657359027997265,9.237203310631026,5.806132333800151,4.574378365827774,3.6888794541139363,0.0606060606060606,357
22,2.302585092994046,6.17228497777567,3.99161432919201,2.820055259478705,3.1780538303479458,0.1,187
241,0.6931471805599453,3.429784838514068,3.429784838514068,1.9459101490553132,1.0986122886681098,0.0,0
42,1.0986122886681098,3.34814816057234,2.6895467295376503,2.302585092994046,1.0986122886681098,0.0,329
73,2.4849066497880004,6.584017612432224,4.199850521847894,2.8278514009148306,2.995732273553991,0.0,206
348,0.6931471805599453,3.632309102625542,3.632309102625542,2.3978952727983707,0.6931471805599453,0.0,0
82,0.6931471805599453,3.927896354584436,3.927896354584436,2.5649493574615367,1.0986122886681098,0.0,0
90,1.9459101490553132,5.758586266696875,3.9824814690767076,2.793208009442517,2.6390573296152584,0.0,185
10,2.1972245773362196,6.2416783699448555,4.175770927584296,3.079613757534693,2.9444389791664403,0.1111111111111111,206
14,1.0986122886681098,5.551019720103791,4.861748513388538,3.2188758248682006,1.791759469228055,0.0,53
29,2.3978952727983707,6.072468331261069,3.790420183668897,2.6946271807700692,2.995732273553991,0.0,299
64,1.6094379124341003,4.8794630213208565,3.5157158351047473,2.3513752571634776,2.1972245773362196,0.0,136
9,2.4849066497880004,6.636418885066442,4.251555489775967,3.0314503561560704,3.2188758248682006,0.0,330
13,2.0794415416798357,6.019760416262829,4.088326489896538,2.790288299339182,2.5649493574615367,0.0,221
31,1.6094379124341003,5.398207949362832,4.02539633259583,2.8903717578961645,2.0794415416798357,0.0,288
322,1.0986122886681098,4.310262068444571,3.6304555339762192,2.833213344056216,1.9459101490553132,0.0,47
110,1.6094379124341003,4.895523686995031,3.531421227044671,2.4203681286504293,2.0794415416798357,0.0,206
46,1.3862943611198906,5.339939041238856,4.250873364454327,3.149882953381249,2.302585092994046,0.0,214
42,1.3862943611198906,5.475626381518447,4.385354424766557,2.9789251552376097,2.1972245773362196,0.0,155
268,0.6931471805599453,4.315886832169337,4.315886832169337,2.9444389791664403,1.3862943611198906,0.0,0
10,2.70805020110221,6.478463558197409,3.8591796381176042,2.8205281845289005,3.044522437723423,0.0,310
71,2.0794415416798357,6.013226038889495,4.081886327300059,2.7269186854065928,2.833213344056216,0.0,259
50,0.6931471805599453,3.4855385300959063,3.4855385300959063,2.6390573296152584,1.0986122886681098,0.0,0
212,0.6931471805599453,2.6347624053323777,2.6347624053323777,1.0986122886681098,0.6931471805599453,0.0,0
32,2.6390573296152584,6.5152754954312915,3.9679379113898134,2.6607973162516645,3.091042453358316,0.0,226
3,3.7612001156935624,11.628576006253667,7.891271543742237,6.5577924521784245,3.713572066704308,0.0,313
25,2.302585092994046,6.16581693425226,3.985252814331587,2.9789251552376097,3.091042453358316,0.0,260
90,1.6094379124341003,5.2924501882699895,3.921131397792137,2.463853240590168,2.4849066497880004,0.0,62
8,2.3978952727983707,6.56241584470715,4.2724628532137405,2.917770732084279,2.8903717578961645,0.0,228
36,2.9444389791664403,8.788565987709358,5.90078280620245,4.575283552237892,3.6375861597263857,0.0526315789473684,324
5,3.58351893845611,9.480330867296564,5.927574958225465,4.609446742755352,3.713572066704308,0.0,309
11,2.0794415416798357,5.537255523760887,3.61469455592456,2.302585092994046,2.4849066497880004,0.0,341
14,1.6094379124341003,5.81209861813966,4.43473767358655,2.6390573296152584,2.1972245773362196,0.0,349
23,3.1780538303479458,8.953868811375958,5.8212137576336085,4.4472442729852615,3.6375861597263857,0.0416666666666666,335
64,1.6094379124341003,4.811045495735781,3.448875816978897,2.3978952727983707,2.0794415416798357,0.0,194
47,2.0794415416798357,6.0687958900443055,4.136673991420152,2.8743714165497236,2.4849066497880004,0.0,197
6,3.332204510175204,9.252156751931325,5.958810301513736,4.653960350157523,3.713572066704308,0.0,332
6,3.5263605246161616,9.388459778758435,5.8946265340940025,4.632962203317749,3.713572066704308,0.0294117647058823,325
35,3.258096538021482,9.300103376430933,6.083419103098945,4.7535901911063645,3.713572066704308,0.0,277
234,0.6931471805599453,4.904978438237713,4.904978438237713,3.6888794541139363,1.791759469228055,0.0,0
4,1.9459101490553132,5.710327674692205,3.9349905537145378,2.5776883832389665,2.772588722239781,0.0,256
9,3.295836866004329,9.173027837092203,5.917522981226312,4.655424479262413,3.6375861597263857,0.0,252
10,2.4849066497880004,5.972485580510179,3.599750133384693,2.7495992040150825,2.833213344056216,0.0,291
100,1.3862943611198906,5.9625248032102744,4.869046127808237,3.060270794691562,2.1972245773362196,0.0,186
9,2.0794415416798357,5.504314759027276,3.5825263825433584,2.4485390056171252,2.4849066497880004,0.0,342
77,1.6094379124341003,6.2312291994384275,4.850818592642371,3.056356895370426,2.5649493574615367,0.0,278
16,1.9459101490553132,5.060060177423779,3.299533727885655,2.1400661634962708,2.3978952727983707,0.0,175
6,2.3978952727983707,6.148852837356725,3.865308685203053,2.631888840136646,2.995732273553991,0.0,242
4,4.020698022053798,11.978587495601387,7.901414062686541,6.6039208580053845,3.713572066704308,0.0166666666666666,357
102,1.3862943611198906,4.799090878625398,3.7168188228031775,2.4277482359480516,1.9459101490553132,0.0,266
47,1.9459101490553132,5.728019699020247,3.9523968995664194,2.5649493574615367,2.4849066497880004,0.0,271
313,0.6931471805599453,3.7513846594653333,3.7513846594653333,2.6390573296152584,1.0986122886681098,0.0,0
14,1.3862943611198906,5.321398925991358,4.232511029605105,2.9267394020670396,2.1972245773362196,0.0,281
39,1.9459101490553132,5.449707095598856,3.6792078344172054,2.412933150162911,2.70805020110221,0.0,118
22,2.3978952727983707,6.485444068746885,4.196494930867034,2.8903717578961645,2.995732273553991,0.0,341
28,2.5649493574615367,6.52494167743371,4.05603676556705,2.7135903814778253,2.995732273553991,0.0,243
79,1.6094379124341003,5.445357109197351,4.071928522937768,2.6741486494265287,2.1972245773362196,0.0,202
8,1.3862943611198906,4.764223115842691,3.682525980141761,2.995732273553991,1.9459101490553132,0.0,96
39,1.0986122886681098,4.501474949649326,3.8193593205647267,2.70805020110221,1.3862943611198906,0.0,268
82,2.4849066497880004,6.6896117069125625,4.3040773781409944,2.995732273553991,3.1780538303479458,0.0,114
27,2.6390573296152584,6.8345714950195315,4.282450638429235,2.697740831443349,3.1354942159291497,0.0714285714285714,253
60,1.791759469228055,4.272490747605575,2.717340248009303,1.916922612182061,2.0794415416798357,0.0,234
31,2.9444389791664403,8.900731658106439,6.012674136238723,4.72591180368422,3.6375861597263857,0.0526315789473684,275
3,4.020698022053798,12.002814067386335,7.999638430083694,6.613575954551176,3.713572066704308,0.0175438596491228,331
86,1.6094379124341003,4.837550942654783,3.4747575847701837,2.224623551524334,2.1972245773362196,0.0,159
10,2.0794415416798357,5.934761911738185,4.00460218672124,2.6790626642289577,2.772588722239781,0.0,212
13,3.4965075614664802,9.308521880114471,5.845592137859841,4.538629662179847,3.713572066704308,0.0,260
362,0.6931471805599453,2.186051276738094,2.186051276738094,1.0986122886681098,0.6931471805599453,0.0,0
31,2.0794415416798357,6.0703912476617825,4.138247519982813,2.8903717578961645,2.833213344056216,0.0,247
12,2.1972245773362196,6.002528119463961,3.940245964371886,2.5257286443082556,2.4849066497880004,0.1111111111111111,276
315,0.6931471805599453,2.904712875166822,2.904712875166822,1.791759469228055,1.0986122886681098,0.0,0
5,3.9512437185814275,11.939807974356404,8.008308558525098,6.7043422647070745,3.713572066704308,0.0192307692307692,352
39,2.3978952727983707,6.774543835168535,4.482188661572862,2.8903717578961645,2.995732273553991,0.0,270
12,3.295836866004329,9.092852167852712,5.837563355386747,4.568745560136811,3.6888794541139363,0.0,343
37,2.0794415416798357,5.42895081418324,3.509026276934305,2.4849066497880004,2.6390573296152584,0.125,266
5,3.1780538303479458,8.76540235891706,5.633335129786405,4.431334263279181,3.6635616461296463,0.0,340
62,2.1972245773362196,6.052136226640714,3.98903034178893,2.8972922007407385,3.044522437723423,0.0,248
35,1.0986122886681098,4.519503359231,3.8371916948051425,2.5257286443082556,1.6094379124341003,0.0,319
14,3.367295829986474,9.298592062791842,5.968856434544212,4.61015772749913,3.713572066704308,0.0,321
7,2.1972245773362196,6.094404635894591,4.0306279254672335,2.7327428136925818,2.772588722239781,0.0,301
17,2.3978952727983707,6.452048954437226,4.163559631243574,2.760009940032921,2.995732273553991,0.0,346
72,0.6931471805599453,4.509760001183433,4.509760001183433,2.995732273553991,1.0986122886681098,0.0,0
41,1.791759469228055,5.871469692181784,4.273243602214725,2.9231615807191558,2.1972245773362196,0.0,290
116,1.0986122886681098,4.973971309724664,4.28771595520264,3.2386784521643803,1.9459101490553132,0.0,159
17,1.9459101490553132,6.312424226622483,4.529692044812134,3.212186836717404,2.9444389791664403,0.0,175
4,3.8066624897703196,11.803096512352441,8.019228525004076,6.678485043261736,3.713572066704308,0.0434782608695652,282
11,2.995732273553991,8.888505681851532,5.94654700622281,4.6270346696848295,3.6635616461296463,0.05,276
29,2.6390573296152584,6.619619770410401,4.070550904425123,2.8466966943935033,3.091042453358316,0.0,331
14,3.1780538303479458,9.10020514215797,5.967164058713824,4.613397121326382,3.6635616461296463,0.0,283
42,2.4849066497880004,6.7974938847246,4.410702434650548,2.843851742261272,3.044522437723423,0.0,225
4,3.332204510175204,9.17492146279909,5.881774714619738,4.623519324656288,3.6888794541139363,0.0,346
45,2.0794415416798357,5.64417400305089,3.7192700878189453,2.7269186854065928,2.772588722239781,0.0,229
44,2.0794415416798357,5.986979504323308,4.056024395835784,2.6790626642289577,2.833213344056216,0.0,274
194,0.6931471805599453,4.252202646837681,4.252202646837681,2.70805020110221,1.3862943611198906,0.0,0
14,1.6094379124341003,4.658900508409059,3.3006401266708405,2.4423470353692043,2.4849066497880004,0.0,126
97,2.0794415416798357,5.827002554614793,3.8986192899289707,2.6790626642289577,2.5649493574615367,0.0,212
4,2.1972245773362196,5.861925175752996,3.8022081394209395,2.583997552432231,2.70805020110221,0.0,303
222,0.6931471805599453,4.6886837862159085,4.6886837862159085,3.295836866004329,1.3862943611198906,0.0,0
19,2.302585092994046,6.363441811055157,4.1799104505517475,2.779509165084355,2.995732273553991,0.0,238
53,1.6094379124341003,5.329864482046166,3.9579996916681703,2.7880929087757464,2.0794415416798357,0.0,318
17,2.5649493574615367,6.264559492864602,3.800364923885264,2.4277482359480516,2.833213344056216,0.0,312
93,2.302585092994046,5.8565893948999594,3.6819946973610014,2.547707551027031,2.6390573296152584,0.1,202
23,1.791759469228055,5.552843299090915,3.95879208095414,3.0252910757955354,2.70805020110221,0.0,343
16,3.258096538021482,9.160169605213426,5.943814083233369,4.650908077661946,3.713572066704308,0.0,328
11,0.6931471805599453,3.507057772361633,3.507057772361633,2.70805020110221,1.6094379124341003,0.0,0
25,2.5649493574615367,6.33679033228982,3.8711662880828386,2.545531271604435,2.995732273553991,0.0,276
81,2.0794415416798357,5.791060482763262,3.8633128380588846,2.531426665422893,2.6390573296152584,0.0,228
12,2.6390573296152584,6.596736341165918,4.048032095255063,2.7233176732329984,3.1780538303479458,0.0,270
24,1.3862943611198906,5.342573457802574,4.253482783560398,3.2188758248682006,2.302585092994046,0.0,224
194,0.6931471805599453,3.612808017162641,3.612808017162641,3.044522437723423,1.3862943611198906,0.0,0
50,2.3978952727983707,6.671159146088046,4.379911900198316,2.9806186357439426,2.9444389791664403,0.0,210
73,2.1972245773362196,6.234116564810234,4.168311155334658,3.073850052817943,3.091042453358316,0.0,197
8,3.4011973816621555,9.3164403141908,5.951659456342808,4.568649273367227,3.713572066704308,0.0,348
65,2.0794415416798357,5.907022593593569,3.977302323536444,2.472930458741285,2.5649493574615367,0.0,237
9,3.6888794541139363,9.405919490970392,5.745477933749031,4.504357716828169,3.713572066704308,0.0,334
123,1.3862943611198906,5.1118070491326275,4.025173103360802,3.028522096376982,2.4849066497880004,0.0,195
9,4.020698022053798,12.002814067386335,7.999299711241518,6.673854927638099,3.713572066704308,0.0166666666666666,325
106,0.6931471805599453,4.6871187686352584,4.6871187686352584,2.995732273553991,1.0986122886681098,0.0,0
36,3.044522437723423,8.79433086659233,5.801474663707432,4.5612182984589085,3.6109179126442243,0.0909090909090909,265
306,0.6931471805599453,4.186619838331271,4.186619838331271,1.9459101490553132,0.6931471805599453,0.0,0
17,1.9459101490553132,5.746299032592525,3.970386248725061,2.6508917872622613,2.772588722239781,0.0,178
14,2.1972245773362196,6.720569913021981,4.6495339012046095,3.140914283398489,2.995732273553991,0.1111111111111111,261
