CustomerID,Recency,Frequency,Monetary,AvgBasketValue,AvgItemsPerBasket,UniqueProducts,CancellationRate,CustomerLifespanDays,Cluster,Persona,Cluster_DBSCAN,DBSCAN_Status
13043,76,4.0,156.49,39.1225,9.25,6,0.0,241,1,Regular Customers,0,Normal
13044,63,6.0,299.43,49.905,16.166666666666668,14,0.0,208,1,Regular Customers,0,Normal
13045,297,3.0,102.93,34.309999999999995,10.666666666666666,6,0.0,34,2,At-Risk / Churned Customers,0,Normal
13046,7,8.0,242.26,30.2825,11.375,11,0.0,184,1,Regular Customers,0,Normal
13047,254,1.0,21.24,21.24,14.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13048,184,1.0,14.24,14.24,4.0,1,0.0,0,2,At-Risk / Churned Customers,0,Normal
13049,5,24.0,7517.23,313.21791666666667,95.58333333333331,38,0.0,245,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13050,77,3.0,95.74,31.91333333333333,8.333333333333334,6,0.0,51,2,At-Risk / Churned Customers,0,Normal
13051,85,1.0,6.16,6.16,2.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13052,118,1.0,1.92,1.92,1.0,1,0.0,0,2,At-Risk / Churned Customers,0,Normal
13053,53,2.0,73.12,36.56,13.5,5,0.0,50,2,At-Risk / Churned Customers,0,Normal
13054,7,27.0,11211.69,415.2477777777778,112.62962962962963,40,0.0,288,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13055,79,3.0,124.49,41.49666666666667,9.0,5,0.0,274,1,Regular Customers,0,Normal
13056,8,54.73999999999978,163212.43939999994,2895.024736842105,716.4561403508771,40,0.05,348,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13057,95,1.0,85.11,85.11,25.0,4,0.0,0,2,At-Risk / Churned Customers,0,Normal
13058,12,6.0,410.35,68.39166666666667,16.666666666666668,13,0.0,337,1,Regular Customers,0,Normal
13059,322,1.0,39.06,39.06,9.0,1,0.0,0,2,At-Risk / Churned Customers,0,Normal
13060,14,28.0,9291.41,331.8360714285714,95.17857142857144,40,0.0666666666666666,305,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13061,299,1.0,131.12,131.12,31.0,4,0.0,0,2,At-Risk / Churned Customers,0,Normal
13062,4,9.0,380.25,42.25,12.22222222222222,20,0.1,286,1,Regular Customers,0,Normal
13063,32,36.0,117444.89,3242.0495346572093,840.2517777777778,40,0.0,258,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13064,76,4.0,473.0,118.25,25.75,11,0.0,281,1,Regular Customers,0,Normal
13065,8,14.0,912.09,65.14928571428571,17.785714285714285,24,0.0,265,1,Regular Customers,0,Normal
13066,78,5.0,319.23,63.846,20.2,15,0.0,276,1,Regular Customers,0,Normal
13067,157,1.0,64.42,64.42,21.0,3,0.0,0,2,At-Risk / Churned Customers,0,Normal
13068,3,45.0,145695.04,3237.667555555556,816.8222222222222,40,0.0,346,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13069,93,1.0,12.72,12.72,3.0,1,0.0,0,2,At-Risk / Churned Customers,0,Normal
13070,195,1.0,40.15,40.15,11.0,1,0.0,0,2,At-Risk / Churned Customers,0,Normal
13071,53,2.0,95.28,47.64,12.0,4,0.0,59,2,At-Risk / Churned Customers,0,Normal
13072,8,14.0,1044.31,74.59357142857142,16.142857142857142,25,0.0666666666666666,213,1,Regular Customers,0,Normal
13073,42,4.0,345.13,86.2825,14.75,7,0.0,214,1,Regular Customers,0,Normal
13074,10,7.0,357.11999999999995,51.01714285714285,9.714285714285714,8,0.0,341,1,Regular Customers,0,Normal
13075,288,2.0,24.9,12.45,6.0,2,0.0,73,2,At-Risk / Churned Customers,0,Normal
13076,76,10.0,495.68,49.568,12.0,18,0.0,134,1,Regular Customers,0,Normal
13077,22,5.0,216.84,43.368,11.0,10,0.0,326,1,Regular Customers,0,Normal
13078,134,1.0,108.72,108.72,12.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13079,62,4.0,340.67,85.1675,16.0,9,0.0,208,1,Regular Customers,0,Normal
13080,86,4.0,327.84,81.96,18.5,12,0.0,265,1,Regular Customers,0,Normal
13081,117,1.0,80.52000000000001,80.52000000000001,11.0,1,0.0,0,2,At-Risk / Churned Customers,0,Normal
13082,3,30.0,10542.24,351.408,96.53333333333332,40,0.0,317,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13083,298,1.0,38.510000000000005,38.510000000000005,15.0,3,0.0,0,2,At-Risk / Churned Customers,0,Normal
13084,31,8.0,281.79,35.22375,12.375,14,0.0,176,1,Regular Customers,0,Normal
13085,177,3.0,40.17,13.39,4.666666666666667,3,0.0,58,2,At-Risk / Churned Customers,0,Normal
13086,6,38.0,99697.37,2623.615,750.3947368421053,40,0.05,332,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13087,21,12.0,495.22,41.26833333333334,12.0,19,0.0,303,1,Regular Customers,0,Normal
13088,225,3.0,269.23,89.74333333333334,17.333333333333332,8,0.0,139,2,At-Risk / Churned Customers,0,Normal
13089,46,4.0,120.74,30.185,12.75,8,0.0,85,1,Regular Customers,0,Normal
13090,30,6.0,328.6,54.76666666666667,18.166666666666668,15,0.0,329,1,Regular Customers,0,Normal
13091,49,4.0,151.03,37.7575,8.0,6,0.0,213,1,Regular Customers,0,Normal
13092,58,7.0,324.13,46.30428571428571,14.285714285714286,17,0.0,169,1,Regular Customers,0,Normal
13093,32,23.0,9899.09,430.3952173913044,95.43478260869566,39,0.0,320,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13094,2,3.0,191.15,63.71666666666667,18.33333333333333,8,0.0,231,1,Regular Customers,0,Normal
13095,3,5.0,524.29,104.858,23.6,14,0.0,353,1,Regular Customers,0,Normal
13096,8,43.0,122290.5,2843.9651162790697,770.9069767441861,40,0.0444444444444444,310,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13097,11,5.0,311.24,62.248000000000005,13.6,9,0.0,259,1,Regular Customers,0,Normal
13098,49,12.0,475.6,39.63333333333333,10.916666666666666,22,0.0,243,1,Regular Customers,0,Normal
13099,176,1.0,84.86,84.86,30.0,4,0.0,0,2,At-Risk / Churned Customers,0,Normal
13100,86,4.0,180.81,45.2025,13.0,9,0.0,276,1,Regular Customers,0,Normal
13101,67,5.0,217.9,43.58,12.4,8,0.0,213,1,Regular Customers,0,Normal
13102,52,8.0,562.6800000000001,70.33500000000001,15.375,13,0.0,233,1,Regular Customers,0,Normal
13103,2,8.0,370.08,46.26,13.25,14,0.0,352,1,Regular Customers,0,Normal
13104,33,10.0,532.28,53.228,13.6,20,0.0,215,1,Regular Customers,0,Normal
13105,10,53.0,159410.22,3007.74,795.5094339622641,40,0.0,357,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13106,67,3.0,133.26,44.42,9.0,6,0.25,270,3,High Cancellation Rate (Risk Watch),0,Normal
13107,19,11.0,591.67,53.78818181818181,14.727272727272728,20,0.0,269,1,Regular Customers,0,Normal
13108,31,5.0,204.14,40.828,15.2,9,0.1666666666666666,179,3,High Cancellation Rate (Risk Watch),0,Normal
13109,29,1.0,93.03,93.03,19.0,3,0.0,0,2,At-Risk / Churned Customers,0,Normal
13110,15,25.0,9964.96,398.5984,116.24,40,0.074074074074074,340,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13111,42,3.0,208.89,69.63000000000001,17.666666666666668,7,0.25,291,3,High Cancellation Rate (Risk Watch),0,Normal
13112,47,9.0,480.84,53.42666666666667,16.444444444444443,18,0.1,197,1,Regular Customers,0,Normal
13113,109,3.0,219.07,73.02333333333333,20.33333333333333,8,0.0,155,1,Regular Customers,0,Normal
13114,3,7.0,336.59000000000003,48.08428571428572,12.857142857142858,14,0.0,171,1,Regular Customers,0,Normal
13115,147,5.0,457.47,91.494,19.0,12,0.0,197,1,Regular Customers,0,Normal
13116,17,42.0,132886.67,3163.9683333333337,840.2517777777778,40,0.0666666666666666,303,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13117,63,5.0,193.24,38.648,9.4,10,0.0,302,1,Regular Customers,0,Normal
13118,30,14.0,742.48,53.03428571428572,15.714285714285714,22,0.0,316,1,Regular Customers,0,Normal
13119,134,8.0,900.86,112.6075,26.25,21,0.1111111111111111,205,1,Regular Customers,0,Normal
13120,4,30.0,11808.48,393.616,96.03333333333332,39,0.032258064516129,326,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13121,7,13.0,1104.09,84.92999999999999,17.53846153846154,23,0.0,319,1,Regular Customers,0,Normal
13122,66,23.0,8921.02,387.8704347826087,109.65217391304348,39,0.0,263,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13123,8,53.0,151801.13,2864.172264150944,736.7169811320755,40,0.0,331,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13124,266,1.0,5.19,5.19,3.0,1,0.0,0,2,At-Risk / Churned Customers,0,Normal
13125,101,5.0,455.21,91.042,20.6,13,0.0,220,1,Regular Customers,0,Normal
13126,9,5.0,228.89,45.778000000000006,12.2,10,0.1666666666666666,318,3,High Cancellation Rate (Risk Watch),0,Normal
13127,33,43.0,113634.96,2642.6734883720933,687.9302325581396,40,0.0227272727272727,310,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13128,30,1.0,3.85,3.85,1.0,1,0.0,0,2,At-Risk / Churned Customers,0,Normal
13129,148,1.0,153.24,153.24,33.0,3,0.0,0,2,At-Risk / Churned Customers,0,Normal
13130,122,11.0,579.72,52.70181818181818,15.090909090909092,19,0.0833333333333333,164,1,Regular Customers,0,Normal
13131,5,5.0,201.86,40.372,9.8,8,0.1666666666666666,315,3,High Cancellation Rate (Risk Watch),0,Normal
13132,4,10.0,567.74,56.774,13.2,17,0.0,258,1,Regular Customers,0,Normal
13133,9,25.0,10331.33,413.2532,106.16,39,0.0,329,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13134,25,13.0,679.5600000000001,52.27384615384616,13.923076923076923,18,0.0,264,1,Regular Customers,0,Normal
13135,43,9.0,569.69,63.2988888888889,16.333333333333332,19,0.1,257,1,Regular Customers,0,Normal
13136,7,43.0,127691.31,2969.565348837209,768.6511627906976,40,0.0227272727272727,293,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13137,7,10.0,622.0,62.2,16.7,18,0.0,313,1,Regular Customers,0,Normal
13139,53,7.0,305.13,43.59,14.714285714285714,11,0.0,261,1,Regular Customers,0,Normal
13140,29,8.0,374.57,46.82125,13.75,15,0.0,274,1,Regular Customers,0,Normal
13141,23,17.0,1121.89,65.99352941176471,18.41176470588235,32,0.0,330,1,Regular Customers,0,Normal
13142,11,51.0,146129.95,2865.2931372549024,760.1764705882352,40,0.0192307692307692,312,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13143,109,4.0,165.31,41.3275,12.25,7,0.0,225,1,Regular Customers,0,Normal
13144,33,3.0,162.95,54.31666666666666,13.333333333333334,6,0.0,308,1,Regular Customers,0,Normal
13145,22,1.0,21.24,21.24,12.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13146,106,4.0,203.49,50.8725,14.0,7,0.0,238,1,Regular Customers,0,Normal
13147,38,8.0,377.2,47.15,14.0,17,0.1111111111111111,256,1,Regular Customers,0,Normal
13148,42,9.0,399.51,44.39,12.555555555555555,15,0.0,295,1,Regular Customers,0,Normal
13149,61,10.0,519.41,51.941,14.5,23,0.0,189,1,Regular Customers,0,Normal
13150,20,26.0,8097.64,311.4476923076923,80.42307692307692,37,0.0,303,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13151,4,5.0,453.09,90.618,22.6,13,0.0,290,1,Regular Customers,0,Normal
13152,6,8.0,613.91,76.73875,14.5,14,0.0,286,1,Regular Customers,0,Normal
13153,20,11.0,466.34,42.39454545454546,14.636363636363637,16,0.0833333333333333,299,1,Regular Customers,0,Normal
13154,10,23.0,10507.53,456.8491304347826,118.08695652173913,39,0.0,324,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13155,65,3.0,236.81,78.93666666666667,17.0,9,0.0,225,1,Regular Customers,0,Normal
13156,31,14.0,894.35,63.88214285714286,18.357142857142858,27,0.0,264,1,Regular Customers,0,Normal
13157,91,4.0,232.61,58.1525,14.25,11,0.0,244,1,Regular Customers,0,Normal
13158,236,5.0,316.6,63.32000000000001,10.8,6,0.0,111,2,At-Risk / Churned Customers,0,Normal
13159,58,3.0,210.61,70.20333333333333,17.0,6,0.0,241,1,Regular Customers,0,Normal
13160,14,6.0,232.4,38.73333333333333,12.166666666666666,10,0.0,304,1,Regular Customers,0,Normal
13161,1,47.0,124343.47,2645.605744680851,734.6595744680851,40,0.0208333333333333,343,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13162,53,5.0,339.58,67.916,15.0,9,0.0,311,1,Regular Customers,0,Normal
13163,137,1.0,26.1,26.1,15.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13164,202,1.0,16.16,16.16,8.0,1,0.0,0,2,At-Risk / Churned Customers,0,Normal
13165,14,11.0,725.22,65.92909090909092,15.090909090909092,19,0.0,301,1,Regular Customers,0,Normal
13166,27,2.0,227.77,113.885,23.5,6,0.3333333333333333,156,3,High Cancellation Rate (Risk Watch),3,Normal
13167,101,7.0,258.66,36.95142857142857,10.714285714285714,11,0.125,156,3,High Cancellation Rate (Risk Watch),0,Normal
13168,5,44.0,138065.37,3137.849318181818,828.7045454545455,40,0.0222222222222222,366,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13169,28,8.0,565.36,70.67,16.875,18,0.0,241,1,Regular Customers,0,Normal
13170,67,4.0,91.2,22.8,8.75,6,0.0,297,1,Regular Customers,0,Normal
13171,36,12.0,946.13,78.84416666666667,17.666666666666668,25,0.0,224,1,Regular Customers,0,Normal
13172,3,34.0,93995.19,2764.564411764706,739.5882352941177,40,0.0285714285714285,342,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13173,4,54.73999999999978,163212.43939999994,2822.872295081967,759.9508196721312,40,0.0317460317460317,326,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13174,16,5.0,344.45,68.89,22.2,13,0.0,269,1,Regular Customers,0,Normal
13175,2,21.0,7700.88,366.7085714285714,102.33333333333331,38,0.0869565217391304,243,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13176,70,5.0,195.75,39.15,9.8,10,0.0,189,1,Regular Customers,0,Normal
13177,11,8.0,442.69,55.33625,12.125,14,0.0,285,1,Regular Customers,0,Normal
13178,94,1.0,79.65,79.65,18.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13179,203,3.0,148.53,49.51,12.333333333333334,7,0.0,79,2,At-Risk / Churned Customers,0,Normal
13180,54,2.0,63.040000000000006,31.520000000000003,8.5,3,0.0,270,1,Regular Customers,0,Normal
13181,58,4.0,112.68,28.17,9.0,7,0.0,250,1,Regular Customers,0,Normal
13183,2,43.0,119454.44,2778.01023255814,718.3255813953489,40,0.0,321,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13184,17,26.0,9826.09,377.9265384615385,100.03846153846152,39,0.037037037037037,282,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13185,5,21.0,8462.89,402.9947619047619,99.8095238095238,39,0.0,258,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13186,299,2.0,193.47,96.735,27.5,7,0.0,44,2,At-Risk / Churned Customers,0,Normal
13187,24,10.0,795.46,79.546,15.5,16,0.0,314,1,Regular Customers,0,Normal
13188,15,10.0,555.83,55.583000000000006,16.5,18,0.0,282,1,Regular Customers,0,Normal
13189,28,5.0,308.64,61.728,20.8,11,0.0,303,1,Regular Customers,0,Normal
13190,10,8.0,362.38,45.2975,12.875,19,0.0,286,1,Regular Customers,0,Normal
13191,30,1.0,52.24,52.24,14.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13192,8,6.0,393.15,65.52499999999999,15.0,10,0.0,171,1,Regular Customers,0,Normal
13193,30,8.0,328.67,41.08375,12.125,13,0.1111111111111111,251,1,Regular Customers,0,Normal
13194,147,3.0,365.4,121.8,19.33333333333333,8,0.0,221,1,Regular Customers,0,Normal
13195,248,2.0,47.46,23.73,8.0,2,0.0,30,2,At-Risk / Churned Customers,0,Normal
13196,313,1.0,45.79,45.79,19.0,3,0.0,0,2,At-Risk / Churned Customers,0,Normal
13197,18,12.0,782.48,65.20666666666666,16.333333333333332,21,0.0,319,1,Regular Customers,0,Normal
13198,112,11.0,554.0,50.36363636363637,15.727272727272728,21,0.0,185,1,Regular Customers,0,Normal
13199,3,54.73999999999978,155754.27,2781.32625,727.2678571428571,40,0.0175438596491228,319,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13200,57,4.0,306.08,76.52,20.0,12,0.0,259,1,Regular Customers,0,Normal
13201,36,12.0,749.62,62.46833333333333,14.166666666666666,23,0.0769230769230769,288,1,Regular Customers,0,Normal
13202,27,9.0,488.8,54.31111111111111,16.88888888888889,16,0.0,205,1,Regular Customers,0,Normal
13203,60,12.0,685.64,57.13666666666666,14.416666666666666,20,0.0,283,1,Regular Customers,0,Normal
13204,178,1.0,49.2,49.2,10.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13205,4,43.0,129892.58,3020.757674418605,808.0930232558139,40,0.0,293,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13206,10,8.0,365.15,45.64375,14.25,15,0.0,218,1,Regular Customers,0,Normal
13207,4,39.0,131555.11000000002,3242.0495346572093,840.2517777777778,40,0.025,345,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13208,205,2.0,175.82,87.91,15.0,4,0.0,50,2,At-Risk / Churned Customers,0,Normal
13209,1,5.0,193.53,38.706,13.0,11,0.0,297,1,Regular Customers,0,Normal
13210,147,4.0,270.04999999999995,67.51249999999999,9.25,6,0.0,224,1,Regular Customers,0,Normal
13211,16,13.0,693.51,53.34692307692308,14.23076923076923,18,0.0,305,1,Regular Customers,0,Normal
13212,19,7.0,299.93,42.847142857142856,11.714285714285714,17,0.0,205,1,Regular Customers,0,Normal
13213,76,13.0,507.45,39.034615384615385,12.076923076923077,19,0.0,249,1,Regular Customers,0,Normal
13214,24,1.0,95.44,95.44,22.0,4,0.0,0,2,At-Risk / Churned Customers,0,Normal
13215,11,15.0,829.73,55.315333333333335,14.333333333333334,19,0.0625,268,1,Regular Customers,0,Normal
13216,10,2.0,250.29,125.145,26.0,6,0.3333333333333333,64,3,High Cancellation Rate (Risk Watch),3,Normal
13217,19,4.0,99.59,24.8975,7.0,6,0.0,274,1,Regular Customers,0,Normal
13218,15,7.0,382.96,54.70857142857143,15.0,18,0.0,197,1,Regular Customers,0,Normal
13219,23,7.0,301.2,43.02857142857143,13.714285714285714,12,0.0,282,1,Regular Customers,0,Normal
13220,40,7.0,245.4,35.05714285714286,8.857142857142858,11,0.125,231,1,Regular Customers,0,Normal
13221,2,54.73999999999978,159730.17,2904.184909090909,779.8545454545455,40,0.0178571428571428,335,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13222,24,5.0,304.07,60.814,18.6,13,0.0,331,1,Regular Customers,0,Normal
13223,106,3.0,181.83,60.61000000000001,15.333333333333334,7,0.0,265,1,Regular Customers,0,Normal
13224,37,9.0,476.72,52.96888888888888,13.77777777777778,16,0.1818181818181818,289,3,High Cancellation Rate (Risk Watch),0,Normal
13225,100,3.0,91.02,30.34,8.0,6,0.0,165,1,Regular Customers,0,Normal
13226,93,4.0,177.44,44.36,15.25,8,0.0,163,1,Regular Customers,0,Normal
13227,14,22.0,6574.9,298.85909090909087,82.63636363636364,38,0.0,332,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13228,55,4.0,175.59,43.8975,14.5,8,0.0,227,1,Regular Customers,0,Normal
13229,26,12.0,650.09,54.17416666666667,16.833333333333332,23,0.0,223,1,Regular Customers,0,Normal
13230,18,4.0,102.3,25.575000000000003,6.0,4,0.0,70,2,At-Risk / Churned Customers,0,Normal
13231,110,4.0,133.73000000000002,33.432500000000005,12.0,10,0.0,154,1,Regular Customers,0,Normal
13232,47,14.0,957.26,68.37571428571428,16.214285714285715,27,0.0,240,1,Regular Customers,0,Normal
13233,16,51.0,155786.09,3054.6292156862746,815.9019607843137,40,0.0192307692307692,334,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13234,13,10.0,478.78,47.878,12.5,16,0.0909090909090909,331,1,Regular Customers,0,Normal
13235,1,22.0,7345.19,333.8722727272728,95.04545454545456,39,0.0,327,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13236,41,3.0,326.18,108.72666666666667,29.0,13,0.0,317,1,Regular Customers,0,Normal
13237,18,39.0,131803.89,3242.0495346572093,794.1282051282051,40,0.025,286,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13238,38,2.0,117.64,58.82,19.0,4,0.0,266,1,Regular Customers,0,Normal
13239,22,17.0,7330.93,431.23117647058825,108.11764705882354,37,0.1052631578947368,314,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13240,35,12.0,389.98,32.498333333333335,10.5,17,0.0,188,1,Regular Customers,0,Normal
13241,260,1.0,130.26999999999998,130.26999999999998,21.0,3,0.0,0,2,At-Risk / Churned Customers,0,Normal
13242,42,7.0,281.4,40.2,10.571428571428571,11,0.0,151,1,Regular Customers,0,Normal
13243,12,4.0,140.3,35.075,8.75,4,0.0,314,1,Regular Customers,0,Normal
13244,15,4.0,251.59,62.8975,12.75,8,0.0,354,1,Regular Customers,0,Normal
13245,20,45.0,133413.88,2964.752888888889,801.8,40,0.0425531914893617,316,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13246,20,7.0,224.96,32.137142857142855,9.857142857142858,12,0.125,318,1,Regular Customers,0,Normal
13247,2,54.0,155833.58,2885.807037037037,748.0925925925926,40,0.0181818181818181,339,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13248,144,5.0,143.32,28.664,8.8,7,0.0,214,1,Regular Customers,0,Normal
13249,52,10.0,448.93,44.893,11.3,18,0.0909090909090909,304,1,Regular Customers,0,Normal
13250,96,4.0,184.58,46.145,12.5,8,0.0,201,1,Regular Customers,0,Normal
13251,131,1.0,62.82,62.82,9.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13252,22,27.0,10756.51,398.3892592592593,98.33333333333331,40,0.0,349,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13253,285,1.0,31.68,31.68,12.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13254,40,6.0,294.52000000000004,49.08666666666667,15.0,13,0.0,167,1,Regular Customers,0,Normal
13255,26,10.0,528.83,52.883,13.5,20,0.0,222,1,Regular Customers,0,Normal
13256,7,29.0,15159.8,522.751724137931,133.6206896551724,40,0.0333333333333333,282,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13257,217,3.0,139.12,46.373333333333335,12.666666666666666,7,0.0,99,2,At-Risk / Churned Customers,0,Normal
13258,11,43.0,110005.29,2558.2625581395346,725.4651162790698,40,0.0227272727272727,332,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13259,230,1.0,33.44,33.44,7.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13260,287,1.0,49.120000000000005,49.120000000000005,19.0,3,0.0,0,2,At-Risk / Churned Customers,0,Normal
13261,77,19.0,8052.47,423.8142105263158,98.3157894736842,36,0.0,232,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13262,10,5.0,358.94,71.788,18.4,14,0.0,285,1,Regular Customers,0,Normal
13263,109,3.0,91.21,30.403333333333336,14.666666666666666,5,0.0,121,2,At-Risk / Churned Customers,0,Normal
13264,151,1.0,27.74,27.74,13.0,3,0.0,0,2,At-Risk / Churned Customers,0,Normal
13265,40,4.0,145.2,36.3,9.0,7,0.0,242,1,Regular Customers,0,Normal
13266,8,20.0,6449.1900000000005,322.45950000000005,86.75,36,0.0,309,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13267,8,24.0,8723.44,363.4766666666667,97.95833333333331,36,0.04,321,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13268,11,31.0,12518.06,403.8083870967742,109.51612903225806,40,0.0,313,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13269,82,1.0,126.93,126.93,20.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13270,142,2.0,16.53,8.265,8.5,2,0.0,175,2,At-Risk / Churned Customers,0,Normal
13271,136,6.0,353.73,58.955000000000005,14.166666666666666,12,0.0,123,1,Regular Customers,0,Normal
13272,14,5.0,337.52,67.50399999999999,20.4,12,0.1666666666666666,324,3,High Cancellation Rate (Risk Watch),0,Normal
13273,121,5.0,178.39,35.678,10.4,9,0.0,205,1,Regular Customers,0,Normal
13274,94,3.0,46.27,15.423333333333334,8.666666666666666,5,0.0,227,1,Regular Customers,0,Normal
13275,33,14.0,756.11,54.00785714285714,13.857142857142858,21,0.0,250,1,Regular Customers,0,Normal
13276,3,47.0,134802.66,2868.14170212766,760.8723404255319,40,0.0408163265306122,306,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13278,92,4.0,159.53,39.8825,10.25,7,0.0,229,1,Regular Customers,0,Normal
13279,62,8.0,316.81,39.60125,11.0,13,0.0,225,1,Regular Customers,0,Normal
13280,304,1.0,81.45,81.45,16.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13281,80,4.0,148.99,37.2475,10.75,8,0.0,212,1,Regular Customers,0,Normal
13282,167,5.0,372.73,74.546,19.6,15,0.0,161,1,Regular Customers,0,Normal
13283,88,2.0,51.15,25.575,15.5,4,0.0,155,2,At-Risk / Churned Customers,0,Normal
13284,22,10.0,759.46,75.946,21.6,24,0.0909090909090909,206,1,Regular Customers,0,Normal
13285,60,5.0,128.37,25.674,12.0,8,0.0,308,1,Regular Customers,0,Normal
13286,108,1.0,25.14,25.14,7.0,2,0.0,0,2,At-Risk / Churned Customers,0,Normal
13287,34,9.0,547.0600000000001,60.78444444444445,16.11111111111111,21,0.0,329,1,Regular Customers,0,Normal
13288,27,12.0,687.12,57.26,15.333333333333334,20,0.0,239,1,Regular Customers,0,Normal
13289,91,5.0,638.41,127.682,24.2,13,0.0,228,1,Regular Customers,0,Normal
13290,9,14.0,704.27,50.305,14.071428571428571,22,0.0666666666666666,258,1,Regular Customers,0,Normal
13291,3,30.0,11943.03,398.101,99.46666666666668,39,0.0,313,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13292,6,19.0,6776.53,356.6594736842105,97.05263157894736,35,0.05,320,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13293,8,25.0,9201.97,368.0788,102.52,38,0.0384615384615384,295,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13294,94,5.0,223.73,44.746,14.4,9,0.0,194,1,Regular Customers,0,Normal
13295,73,1.0,4.86,4.86,3.0,1,0.0,0,2,At-Risk / Churned Customers,0,Normal
13296,6,45.0,140772.21,3128.271333333333,813.2444444444444,40,0.0425531914893617,338,0,"Champions (Recent, Frequent, High-Spend)",2,Normal
13297,7,23.0,7121.6900000000005,309.6386956521739,81.78260869565217,38,0.0,341,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13298,3,4.0,195.08,48.77,16.75,11,0.0,179,1,Regular Customers,0,Normal
13299,78,4.0,240.83,60.2075,13.5,8,0.0,284,1,Regular Customers,0,Normal
13300,31,7.0,342.31,48.901428571428575,11.0,11,0.0,316,1,Regular Customers,0,Normal
13301,3,24.0,7677.2,319.8833333333333,96.875,39,0.0,319,0,"Champions (Recent, Frequent, High-Spend)",1,Normal
13302,29,5.0,318.38,63.676,16.0,10,0.0,169,1,Regular Customers,0,Normal
13303,35,10.0,466.29,46.629000000000005,12.8,19,0.0,321,1,Regular Customers,0,Normal
